Codigo,Nombre,Tipo,Estado,CodigoOrganismoPublico,NombreOrganismoPublico,FechaCreacion,FechaCierre,CodigoProveedorConsultado,FechaConsulta
3679-87-CM26,POR LA COMPRA DE GIFTCARD DE CALZADO PARA FUNCIONARIOS DEL CESFAM DE SAN ESTEBAN,4,27693,2026-03-09
3787-6-CM26,CARGA BENEFICIO ALIMENTACIÓN FEBRERO,12,27693,2026-03-09
752-51-CM26,Vestuario y Calzados para funcionarios Administrativos y Conductores,9,27693,2026-03-09
752-52-CM26,Giftcard de Vestuario y Calzado para funcionarios Administrativos,4,27693,2026-03-09
837-111-SE26,SC 734 tarjetas Electronicas  ID 79925,12,27693,2026-03-09
881-36-CM26,"OC 881-36-CM26, ROPA TRABAJO GORE ANTOFAGASTA 2026",4,27693,2026-03-09
1057390-107-SE26,RECARGA ALIMENTACIÓN FUNCIONARIOS DSSAN-SAMU MARZO,12,27693,2026-03-09
1057420-116-CM26,CM- RECARGA DE TARJETAS DE ALIMENTACION MES DE ENERO 2026 ITEM 22.01.001.002 HFCH50052 (ism),12,27693,2026-03-09
1057496-173-CM26,Adquisición vales de alimentación funcionarios Enero,12,27693,2026-03-09
1057500-771-SE24,SERVICIO DE BENEFICIO INSTITUCIONAL DE ALIMENTACIÓN DESDE 1057500-80-LR24,12,27693,2026-03-09
1057531-99-CM26,Carga Tarjetas Alimentación HRN febrero 2026 con Dcto ENERO 2026,4,27693,2026-03-09
1057532-207-CM26,F2-017-AVP//Adquisicion de Entrega de Beneficios Y Tarjetas de Beneficios Institucionales de Capacitación del Año 2026 para Funcionarios Ley 18834 .-,12,27693,2026-03-09
1057532-288-SE26,CC-RUA/Beneficio Alimentación Febrero 2026,12,27693,2026-03-09
1079967-80-CM26,Orden de Compra: 1079967-80-CM26 / ADQUISICION DE ALIMENTACION FISCAL DEL CAODI ZONA NORTE,4,27693,2026-03-09
1178410-13-CM26,03 TARJETA DE ALIMENTACIÓN -  1178410-13-CM26,12,27693,2026-03-09
1288-103-SE26,RECARGA TARJETA ALIMENTACION MARZO (VCC),12,27693,2026-03-09
1465-108-CM26,CM ALIMENTACIÓN FUNCIONARIA MES DE MARZO,12,27693,2026-03-09
1965-92-SE26,D.R -SERV. SALA CUNA MES FEBRERO,12,27693,2026-03-09
2021-8-CM26,DAG N°10000/01 la Gran Compra: 80535 RECARGA DE TARJETAS ALIMENTACION ,12,27693,2026-03-09
2202-330-CM26,Orden de Compra: 2202-330-CM26,12,27693,2026-03-09
3474-114-CM26,RECARGA DE TARJETA DE ALIMENTACION ASPOF DAC ESCUADRÓN EXTRAORDINARIO ,12,27693,2026-03-09
3679-87-CM26,POR LA COMPRA DE GIFTCARD DE CALZADO PARA FUNCIONARIOS DEL CESFAM DE SAN ESTEBAN,4,27693,2026-03-09
3787-6-CM26,CARGA BENEFICIO ALIMENTACIÓN FEBRERO,12,27693,2026-03-09
752-51-CM26,Vestuario y Calzados para funcionarios Administrativos y Conductores,9,27693,2026-03-09
752-52-CM26,Giftcard de Vestuario y Calzado para funcionarios Administrativos,4,27693,2026-03-09
837-111-SE26,SC 734 tarjetas Electronicas  ID 79925,12,27693,2026-03-09
881-36-CM26,"OC 881-36-CM26, ROPA TRABAJO GORE ANTOFAGASTA 2026",4,27693,2026-03-09
1057390-107-SE26,RECARGA ALIMENTACIÓN FUNCIONARIOS DSSAN-SAMU MARZO,12,27693,2026-03-09
1057420-116-CM26,CM- RECARGA DE TARJETAS DE ALIMENTACION MES DE ENERO 2026 ITEM 22.01.001.002 HFCH50052 (ism),12,27693,2026-03-09
1057496-173-CM26,Adquisición vales de alimentación funcionarios Enero,12,27693,2026-03-09
1057500-771-SE24,SERVICIO DE BENEFICIO INSTITUCIONAL DE ALIMENTACIÓN DESDE 1057500-80-LR24,12,27693,2026-03-09
1057531-99-CM26,Carga Tarjetas Alimentación HRN febrero 2026 con Dcto ENERO 2026,4,27693,2026-03-09
1057532-207-CM26,F2-017-AVP//Adquisicion de Entrega de Beneficios Y Tarjetas de Beneficios Institucionales de Capacitación del Año 2026 para Funcionarios Ley 18834 .-,12,27693,2026-03-09
1057532-288-SE26,CC-RUA/Beneficio Alimentación Febrero 2026,12,27693,2026-03-09
1079967-77-CM26,Orden de Compra: 1079967-77-CM26 / Recarga alimentación Fiscal zona tarapacá.,6,27693,2026-03-09
1079967-80-CM26,Orden de Compra: 1079967-80-CM26 / ADQUISICION DE ALIMENTACION FISCAL DEL CAODI ZONA NORTE,4,27693,2026-03-09
1178410-13-CM26,03 TARJETA DE ALIMENTACIÓN -  1178410-13-CM26,12,27693,2026-03-09
1288-103-SE26,RECARGA TARJETA ALIMENTACION MARZO (VCC),12,27693,2026-03-09
1465-108-CM26,CM ALIMENTACIÓN FUNCIONARIA MES DE MARZO,12,27693,2026-03-09
1663-172-CM26,Orden de Compra: 1663-172-CM26,4,27693,2026-03-09
1691-448-CM26,CAGM- SOL. EXTRAORDINARIA N°1118/2026 DE SUBDIRECCION DE GESTION DE LAS PERSONAS,6,27693,2026-03-09
1965-92-SE26,D.R -SERV. SALA CUNA MES FEBRERO,12,27693,2026-03-09
2021-8-CM26,DAG N°10000/01 la Gran Compra: 80535 RECARGA DE TARJETAS ALIMENTACION ,12,27693,2026-03-09
2115-185-SE26,SERV. SALA CUNA - 02/2026,4,27693,2026-03-09
2115-186-SE26,ADMIN. SALA CUNA - 02/2026,4,27693,2026-03-09
2202-330-CM26,Orden de Compra: 2202-330-CM26,12,27693,2026-03-09
3474-114-CM26,RECARGA DE TARJETA DE ALIMENTACION ASPOF DAC ESCUADRÓN EXTRAORDINARIO ,12,27693,2026-03-09
3679-87-CM26,POR LA COMPRA DE GIFTCARD DE CALZADO PARA FUNCIONARIOS DEL CESFAM DE SAN ESTEBAN,4,27693,2026-03-09
3787-6-CM26,CARGA BENEFICIO ALIMENTACIÓN FEBRERO,12,27693,2026-03-09
5052-255-SE26,CM/2201001002/TARJETAS DE ALIMENTACIÓN GRAN COMPRA/FEBRERO,4,27693,2026-03-09
752-51-CM26,Vestuario y Calzados para funcionarios Administrativos y Conductores,9,27693,2026-03-09
752-52-CM26,Giftcard de Vestuario y Calzado para funcionarios Administrativos,4,27693,2026-03-09
837-111-SE26,SC 734 tarjetas Electronicas  ID 79925,12,27693,2026-03-09
881-36-CM26,"OC 881-36-CM26, ROPA TRABAJO GORE ANTOFAGASTA 2026",6,27693,2026-03-09
1057390-107-SE26,RECARGA ALIMENTACIÓN FUNCIONARIOS DSSAN-SAMU MARZO,12,27693,2026-03-09
1057420-116-CM26,CM- RECARGA DE TARJETAS DE ALIMENTACION MES DE ENERO 2026 ITEM 22.01.001.002 HFCH50052 (ism),12,27693,2026-03-09
1057461-344-CM26,CARGA TARJETA FUNCIONARIOS TRANSITORIOS MES DE FEBRERO 2026,4,27693,2026-03-09
1057496-173-CM26,Adquisición vales de alimentación funcionarios Enero,12,27693,2026-03-09
1057500-771-SE24,SERVICIO DE BENEFICIO INSTITUCIONAL DE ALIMENTACIÓN DESDE 1057500-80-LR24,12,27693,2026-03-09
1057508-1342-SE26,RECARGA MASIVA MES DE MARZO 2026,12,27693,2026-03-09
1057531-99-CM26,Carga Tarjetas Alimentación HRN febrero 2026 con Dcto ENERO 2026,4,27693,2026-03-09
1057532-207-CM26,F2-017-AVP//Adquisicion de Entrega de Beneficios Y Tarjetas de Beneficios Institucionales de Capacitación del Año 2026 para Funcionarios Ley 18834 .-,12,27693,2026-03-09
1057532-288-SE26,CC-RUA/Beneficio Alimentación Febrero 2026,12,27693,2026-03-09
1079967-77-CM26,Orden de Compra: 1079967-77-CM26 / Recarga alimentación Fiscal zona tarapacá.,6,27693,2026-03-09
1079967-80-CM26,Orden de Compra: 1079967-80-CM26 / ADQUISICION DE ALIMENTACION FISCAL DEL CAODI ZONA NORTE,6,27693,2026-03-09
1178410-13-CM26,03 TARJETA DE ALIMENTACIÓN -  1178410-13-CM26,12,27693,2026-03-09
1214069-8-CM26,Compra de Giftcards para los Socios del Servicio de Bienestar del Departamento de Salud,6,27693,2026-03-09
1288-103-SE26,RECARGA TARJETA ALIMENTACION MARZO (VCC),12,27693,2026-03-09
1436733-1-CM26,ADQUISICIÓN DE GIFT CARD,12,27693,2026-03-09
1465-108-CM26,CM ALIMENTACIÓN FUNCIONARIA MES DE MARZO,12,27693,2026-03-09
1663-172-CM26,Orden de Compra: 1663-172-CM26,4,27693,2026-03-09
1691-448-CM26,CAGM- SOL. EXTRAORDINARIA N°1118/2026 DE SUBDIRECCION DE GESTION DE LAS PERSONAS,6,27693,2026-03-09
1953-85-SE26,"501 SERVICIO ADM. SALAS CUNAS REGIÓN VALPO, FEBRERO 2026",12,27693,2026-03-09
1965-92-SE26,D.R -SERV. SALA CUNA MES FEBRERO,12,27693,2026-03-09
2021-8-CM26,DAG N°10000/01 la Gran Compra: 80535 RECARGA DE TARJETAS ALIMENTACION ,12,27693,2026-03-09
2103-150-CM26,"ALIMENTACION FUNCIONARIOS, MES DE FEBRERO 2026",6,27693,2026-03-09
2115-185-SE26,SERV. SALA CUNA - 02/2026,4,27693,2026-03-09
2115-186-SE26,ADMIN. SALA CUNA - 02/2026,4,27693,2026-03-09
2202-330-CM26,Orden de Compra: 2202-330-CM26,12,27693,2026-03-09
3326-71-CM26,ADQUISICIÒN DE CARGAS DE TARJETAS DE ALIMENTACIÒN MES DE ENERO 2026 O.DE COMPRA  3326-71-CM26,12,27693,2026-03-09
3439-26-CM26,RECARGAS TARJETAS ALIMENTACION DEPTO. L.4. (MARZO),4,27693,2026-03-09
3446-36-CM26,"22 01 001 ""PARA PERSONAS"" CC1100070012. ",4,27693,2026-03-09
3474-114-CM26,RECARGA DE TARJETA DE ALIMENTACION ASPOF DAC ESCUADRÓN EXTRAORDINARIO ,12,27693,2026-03-09
3483-64-CM26,OA ADQUISICIÓN DE TARJETAS DE ALIMENTACIÓN PERSONAL DESPLEGADO MZS ARAUCANIA,4,27693,2026-03-09
3679-87-CM26,POR LA COMPRA DE GIFTCARD DE CALZADO PARA FUNCIONARIOS DEL CESFAM DE SAN ESTEBAN,4,27693,2026-03-09
3787-6-CM26,CARGA BENEFICIO ALIMENTACIÓN FEBRERO,12,27693,2026-03-09
5052-255-SE26,CM/2201001002/TARJETAS DE ALIMENTACIÓN GRAN COMPRA/FEBRERO,4,27693,2026-03-09
5194-41-CM26,Recarga Tarjeta de Alimentación funcionarios B. S. DE C. DE VIDA REGIONAL ÑUBLE,4,27693,2026-03-09
5240-20-CM26,RECARGA DE 420 RACIONES ($3.000 C/U) DE ALIMENTACIÓN FISCAL CORRESPONDIENTE AL MES DE ENERO 2026,12,27693,2026-03-09
539119-745-CM26,RECARGAS DE ALIMENTACIÓN PARA LA DIRECCIÓN DE BIENESTAR DE CARABINEROS CORRESPONDIENTE AL MES DE FEBRERO DE 2026,4,27693,2026-03-09
626788-6-CM26,Adquisición de recarga de tarjetas de alimentación. FONDOS PRESUPUESTARIOS,12,27693,2026-03-09
707422-22-SE26,CARGA 3 EDENRED FEBRERO  2026,12,27693,2026-03-09
707422-26-SE26,CARGA EDENRED MARZO 2026,12,27693,2026-03-09
752-51-CM26,Vestuario y Calzados para funcionarios Administrativos y Conductores,9,27693,2026-03-09
752-52-CM26,Giftcard de Vestuario y Calzado para funcionarios Administrativos,4,27693,2026-03-09
837-111-SE26,SC 734 tarjetas Electronicas  ID 79925,12,27693,2026-03-09
881-36-CM26,"OC 881-36-CM26, ROPA TRABAJO GORE ANTOFAGASTA 2026",6,27693,2026-03-09
1057390-107-SE26,RECARGA ALIMENTACIÓN FUNCIONARIOS DSSAN-SAMU MARZO,12,27693,2026-03-09
1057420-116-CM26,CM- RECARGA DE TARJETAS DE ALIMENTACION MES DE ENERO 2026 ITEM 22.01.001.002 HFCH50052 (ism),12,27693,2026-03-09
1057461-344-CM26,CARGA TARJETA FUNCIONARIOS TRANSITORIOS MES DE FEBRERO 2026,4,27693,2026-03-09
1057496-173-CM26,Adquisición vales de alimentación funcionarios Enero,12,27693,2026-03-09
1057500-771-SE24,SERVICIO DE BENEFICIO INSTITUCIONAL DE ALIMENTACIÓN DESDE 1057500-80-LR24,12,27693,2026-03-09
1057508-1342-SE26,RECARGA MASIVA MES DE MARZO 2026,12,27693,2026-03-09
1057531-99-CM26,Carga Tarjetas Alimentación HRN febrero 2026 con Dcto ENERO 2026,4,27693,2026-03-09
1057532-207-CM26,F2-017-AVP//Adquisicion de Entrega de Beneficios Y Tarjetas de Beneficios Institucionales de Capacitación del Año 2026 para Funcionarios Ley 18834 .-,12,27693,2026-03-09
1057532-288-SE26,CC-RUA/Beneficio Alimentación Febrero 2026,12,27693,2026-03-09
1075337-7274-CM26,rvv Compra Recarga tarjetas Alimentación funcionarios diurnos Marzo 2026,4,27693,2026-03-09
1079967-77-CM26,Orden de Compra: 1079967-77-CM26 / Recarga alimentación Fiscal zona tarapacá.,6,27693,2026-03-09
1079967-80-CM26,Orden de Compra: 1079967-80-CM26 / ADQUISICION DE ALIMENTACION FISCAL DEL CAODI ZONA NORTE,6,27693,2026-03-09
1080089-156-SE26,Adm. Sala Cuna FEB 2026 COM - 1080089-62-LQ24,6,27693,2026-03-09
1080089-157-SE26,Adm. Sala FEB 2026 - 1080089-62-LQ24,6,27693,2026-03-09
1178410-13-CM26,03 TARJETA DE ALIMENTACIÓN -  1178410-13-CM26,12,27693,2026-03-09
1214069-8-CM26,Compra de Giftcards para los Socios del Servicio de Bienestar del Departamento de Salud,6,27693,2026-03-09
1288-103-SE26,RECARGA TARJETA ALIMENTACION MARZO (VCC),12,27693,2026-03-09
1436733-1-CM26,ADQUISICIÓN DE GIFT CARD,12,27693,2026-03-09
1465-108-CM26,CM ALIMENTACIÓN FUNCIONARIA MES DE MARZO,12,27693,2026-03-09
1663-172-CM26,Orden de Compra: 1663-172-CM26,4,27693,2026-03-09
1691-448-CM26,CAGM- SOL. EXTRAORDINARIA N°1118/2026 DE SUBDIRECCION DE GESTION DE LAS PERSONAS,6,27693,2026-03-09
1953-85-SE26,"501 SERVICIO ADM. SALAS CUNAS REGIÓN VALPO, FEBRERO 2026",12,27693,2026-03-09
1965-92-SE26,D.R -SERV. SALA CUNA MES FEBRERO,12,27693,2026-03-09
2021-8-CM26,DAG N°10000/01 la Gran Compra: 80535 RECARGA DE TARJETAS ALIMENTACION ,12,27693,2026-03-09
2103-150-CM26,"ALIMENTACION FUNCIONARIOS, MES DE FEBRERO 2026",6,27693,2026-03-09
2115-185-SE26,SERV. SALA CUNA - 02/2026,6,27693,2026-03-09
2115-186-SE26,ADMIN. SALA CUNA - 02/2026,6,27693,2026-03-09
2202-330-CM26,Orden de Compra: 2202-330-CM26,12,27693,2026-03-09
3326-71-CM26,ADQUISICIÒN DE CARGAS DE TARJETAS DE ALIMENTACIÒN MES DE ENERO 2026 O.DE COMPRA  3326-71-CM26,12,27693,2026-03-09
3439-26-CM26,RECARGAS TARJETAS ALIMENTACION DEPTO. L.4. (MARZO),4,27693,2026-03-09
3439-7-CM26,RECARGAS TARJETAS ALIMENTACION DEPTO. L.4. (FEBRERO),12,27693,2026-03-09
3446-36-CM26,"22 01 001 ""PARA PERSONAS"" CC1100070012. ",4,27693,2026-03-09
3474-114-CM26,RECARGA DE TARJETA DE ALIMENTACION ASPOF DAC ESCUADRÓN EXTRAORDINARIO ,12,27693,2026-03-09
3483-64-CM26,OA ADQUISICIÓN DE TARJETAS DE ALIMENTACIÓN PERSONAL DESPLEGADO MZS ARAUCANIA,4,27693,2026-03-09
3679-87-CM26,POR LA COMPRA DE GIFTCARD DE CALZADO PARA FUNCIONARIOS DEL CESFAM DE SAN ESTEBAN,4,27693,2026-03-09
3787-6-CM26,CARGA BENEFICIO ALIMENTACIÓN FEBRERO,12,27693,2026-03-09
5052-255-SE26,CM/2201001002/TARJETAS DE ALIMENTACIÓN GRAN COMPRA/FEBRERO,6,27693,2026-03-09
5178-4513-SE25,SERVICIO SALA CUNA (SP 1016509),12,27693,2026-03-09
5194-41-CM26,Recarga Tarjeta de Alimentación funcionarios B. S. DE C. DE VIDA REGIONAL ÑUBLE,4,27693,2026-03-09
5240-20-CM26,RECARGA DE 420 RACIONES ($3.000 C/U) DE ALIMENTACIÓN FISCAL CORRESPONDIENTE AL MES DE ENERO 2026,12,27693,2026-03-09
539119-745-CM26,RECARGAS DE ALIMENTACIÓN PARA LA DIRECCIÓN DE BIENESTAR DE CARABINEROS CORRESPONDIENTE AL MES DE FEBRERO DE 2026,4,27693,2026-03-09
626788-6-CM26,Adquisición de recarga de tarjetas de alimentación. FONDOS PRESUPUESTARIOS,12,27693,2026-03-09
707422-22-SE26,CARGA 3 EDENRED FEBRERO  2026,12,27693,2026-03-09
707422-26-SE26,CARGA EDENRED MARZO 2026,12,27693,2026-03-09
752-51-CM26,Vestuario y Calzados para funcionarios Administrativos y Conductores,9,27693,2026-03-09
752-52-CM26,Giftcard de Vestuario y Calzado para funcionarios Administrativos,6,27693,2026-03-09
837-111-SE26,SC 734 tarjetas Electronicas  ID 79925,12,27693,2026-03-09
881-36-CM26,"OC 881-36-CM26, ROPA TRABAJO GORE ANTOFAGASTA 2026",6,27693,2026-03-09
885-174-SE26,Tarjetas de alimentación 2026,6,27693,2026-03-09
1057496-173-CM26,Adquisición vales de alimentación funcionarios Enero,12,27693,2026-03-09
1465-108-CM26,CM ALIMENTACIÓN FUNCIONARIA MES DE MARZO,12,27693,2026-03-09
2115-186-SE26,ADMIN. SALA CUNA - 02/2026,6,27693,2026-03-09
3326-71-CM26,ADQUISICIÒN DE CARGAS DE TARJETAS DE ALIMENTACIÒN MES DE ENERO 2026 O.DE COMPRA  3326-71-CM26,12,27693,2026-03-09
1057508-1342-SE26,RECARGA MASIVA MES DE MARZO 2026,12,27693,2026-03-09
1663-172-CM26,Orden de Compra: 1663-172-CM26,4,27693,2026-03-09
1079967-77-CM26,Orden de Compra: 1079967-77-CM26 / Recarga alimentación Fiscal zona tarapacá.,6,27693,2026-03-09
1214069-8-CM26,Compra de Giftcards para los Socios del Servicio de Bienestar del Departamento de Salud,6,27693,2026-03-09
5240-20-CM26,RECARGA DE 420 RACIONES ($3.000 C/U) DE ALIMENTACIÓN FISCAL CORRESPONDIENTE AL MES DE ENERO 2026,12,27693,2026-03-09
881-36-CM26,"OC 881-36-CM26, ROPA TRABAJO GORE ANTOFAGASTA 2026",6,27693,2026-03-09
1057390-107-SE26,RECARGA ALIMENTACIÓN FUNCIONARIOS DSSAN-SAMU MARZO,12,27693,2026-03-09
5194-41-CM26,Recarga Tarjeta de Alimentación funcionarios B. S. DE C. DE VIDA REGIONAL ÑUBLE,4,27693,2026-03-09
1057532-207-CM26,F2-017-AVP//Adquisicion de Entrega de Beneficios Y Tarjetas de Beneficios Institucionales de Capacitación del Año 2026 para Funcionarios Ley 18834 .-,12,27693,2026-03-09
1075337-7274-CM26,rvv Compra Recarga tarjetas Alimentación funcionarios diurnos Marzo 2026,4,27693,2026-03-09
1953-85-SE26,"501 SERVICIO ADM. SALAS CUNAS REGIÓN VALPO, FEBRERO 2026",12,27693,2026-03-09
3439-26-CM26,RECARGAS TARJETAS ALIMENTACION DEPTO. L.4. (MARZO),4,27693,2026-03-09
752-51-CM26,Vestuario y Calzados para funcionarios Administrativos y Conductores,9,27693,2026-03-09
1080089-156-SE26,Adm. Sala Cuna FEB 2026 COM - 1080089-62-LQ24,6,27693,2026-03-09
1288-103-SE26,RECARGA TARJETA ALIMENTACION MARZO (VCC),12,27693,2026-03-09
1965-92-SE26,D.R -SERV. SALA CUNA MES FEBRERO,12,27693,2026-03-09
837-111-SE26,SC 734 tarjetas Electronicas  ID 79925,12,27693,2026-03-09
1691-448-CM26,CAGM- SOL. EXTRAORDINARIA N°1118/2026 DE SUBDIRECCION DE GESTION DE LAS PERSONAS,6,27693,2026-03-09
2021-8-CM26,DAG N°10000/01 la Gran Compra: 80535 RECARGA DE TARJETAS ALIMENTACION ,12,27693,2026-03-09
3679-87-CM26,POR LA COMPRA DE GIFTCARD DE CALZADO PARA FUNCIONARIOS DEL CESFAM DE SAN ESTEBAN,4,27693,2026-03-09
707422-26-SE26,CARGA EDENRED MARZO 2026,12,27693,2026-03-09
1057531-99-CM26,Carga Tarjetas Alimentación HRN febrero 2026 con Dcto ENERO 2026,4,27693,2026-03-09
2103-150-CM26,"ALIMENTACION FUNCIONARIOS, MES DE FEBRERO 2026",6,27693,2026-03-09
3787-6-CM26,CARGA BENEFICIO ALIMENTACIÓN FEBRERO,12,27693,2026-03-09
707422-22-SE26,CARGA 3 EDENRED FEBRERO  2026,12,27693,2026-03-09
1057461-344-CM26,CARGA TARJETA FUNCIONARIOS TRANSITORIOS MES DE FEBRERO 2026,4,27693,2026-03-09
2202-330-CM26,Orden de Compra: 2202-330-CM26,12,27693,2026-03-09
5052-255-SE26,CM/2201001002/TARJETAS DE ALIMENTACIÓN GRAN COMPRA/FEBRERO,6,27693,2026-03-09
1436733-1-CM26,ADQUISICIÓN DE GIFT CARD,12,27693,2026-03-09
626788-6-CM26,Adquisición de recarga de tarjetas de alimentación. FONDOS PRESUPUESTARIOS,12,27693,2026-03-09
1178410-13-CM26,03 TARJETA DE ALIMENTACIÓN -  1178410-13-CM26,12,27693,2026-03-09
3483-64-CM26,OA ADQUISICIÓN DE TARJETAS DE ALIMENTACIÓN PERSONAL DESPLEGADO MZS ARAUCANIA,4,27693,2026-03-09
1079967-80-CM26,Orden de Compra: 1079967-80-CM26 / ADQUISICION DE ALIMENTACION FISCAL DEL CAODI ZONA NORTE,6,27693,2026-03-09
2115-185-SE26,SERV. SALA CUNA - 02/2026,6,27693,2026-03-09
5178-4513-SE25,SERVICIO SALA CUNA (SP 1016509),12,27693,2026-03-09
1057420-116-CM26,CM- RECARGA DE TARJETAS DE ALIMENTACION MES DE ENERO 2026 ITEM 22.01.001.002 HFCH50052 (ism),12,27693,2026-03-09
1057500-771-SE24,SERVICIO DE BENEFICIO INSTITUCIONAL DE ALIMENTACIÓN DESDE 1057500-80-LR24,12,27693,2026-03-09
1057532-288-SE26,CC-RUA/Beneficio Alimentación Febrero 2026,12,27693,2026-03-09
1080089-157-SE26,Adm. Sala FEB 2026 - 1080089-62-LQ24,6,27693,2026-03-09
3439-7-CM26,RECARGAS TARJETAS ALIMENTACION DEPTO. L.4. (FEBRERO),12,27693,2026-03-09
3446-36-CM26,"22 01 001 ""PARA PERSONAS"" CC1100070012. ",4,27693,2026-03-09
3474-114-CM26,RECARGA DE TARJETA DE ALIMENTACION ASPOF DAC ESCUADRÓN EXTRAORDINARIO ,12,27693,2026-03-09
752-52-CM26,Giftcard de Vestuario y Calzado para funcionarios Administrativos,6,27693,2026-03-09
885-174-SE26,Tarjetas de alimentación 2026,6,27693,2026-03-09
539119-745-CM26,RECARGAS DE ALIMENTACIÓN PARA LA DIRECCIÓN DE BIENESTAR DE CARABINEROS CORRESPONDIENTE AL MES DE FEBRERO DE 2026,4,27693,2026-03-09
1080089-156-SE26,Adm. Sala Cuna FEB 2026 COM - 1080089-62-LQ24,6,27693,2026-03-09
1288-103-SE26,RECARGA TARJETA ALIMENTACION MARZO (VCC),12,27693,2026-03-09
1965-92-SE26,D.R -SERV. SALA CUNA MES FEBRERO,12,27693,2026-03-09
837-111-SE26,SC 734 tarjetas Electronicas  ID 79925,12,27693,2026-03-09
1057531-99-CM26,Carga Tarjetas Alimentación HRN febrero 2026 con Dcto ENERO 2026,4,27693,2026-03-09
2103-150-CM26,"ALIMENTACION FUNCIONARIOS, MES DE FEBRERO 2026",6,27693,2026-03-09
1057532-207-CM26,F2-017-AVP//Adquisicion de Entrega de Beneficios Y Tarjetas de Beneficios Institucionales de Capacitación del Año 2026 para Funcionarios Ley 18834 .-,12,27693,2026-03-09
1075337-7274-CM26,rvv Compra Recarga tarjetas Alimentación funcionarios diurnos Marzo 2026,4,27693,2026-03-09
1953-85-SE26,"501 SERVICIO ADM. SALAS CUNAS REGIÓN VALPO, FEBRERO 2026",12,27693,2026-03-09
3439-26-CM26,RECARGAS TARJETAS ALIMENTACION DEPTO. L.4. (MARZO),4,27693,2026-03-09
752-51-CM26,Vestuario y Calzados para funcionarios Administrativos y Conductores,9,27693,2026-03-09
1178410-13-CM26,03 TARJETA DE ALIMENTACIÓN -  1178410-13-CM26,12,27693,2026-03-09
3483-64-CM26,OA ADQUISICIÓN DE TARJETAS DE ALIMENTACIÓN PERSONAL DESPLEGADO MZS ARAUCANIA,4,27693,2026-03-09
1057461-344-CM26,CARGA TARJETA FUNCIONARIOS TRANSITORIOS MES DE FEBRERO 2026,4,27693,2026-03-09
2202-330-CM26,Orden de Compra: 2202-330-CM26,12,27693,2026-03-09
5052-255-SE26,CM/2201001002/TARJETAS DE ALIMENTACIÓN GRAN COMPRA/FEBRERO,6,27693,2026-03-09
1436733-1-CM26,ADQUISICIÓN DE GIFT CARD,12,27693,2026-03-09
626788-6-CM26,Adquisición de recarga de tarjetas de alimentación. FONDOS PRESUPUESTARIOS,12,27693,2026-03-09
1079967-80-CM26,Orden de Compra: 1079967-80-CM26 / ADQUISICION DE ALIMENTACION FISCAL DEL CAODI ZONA NORTE,6,27693,2026-03-09
2115-185-SE26,SERV. SALA CUNA - 02/2026,6,27693,2026-03-09
5178-4513-SE25,SERVICIO SALA CUNA (SP 1016509),12,27693,2026-03-09
1057390-107-SE26,RECARGA ALIMENTACIÓN FUNCIONARIOS DSSAN-SAMU MARZO,12,27693,2026-03-09
5194-41-CM26,Recarga Tarjeta de Alimentación funcionarios B. S. DE C. DE VIDA REGIONAL ÑUBLE,4,27693,2026-03-09
2115-186-SE26,ADMIN. SALA CUNA - 02/2026,6,27693,2026-03-09
3326-71-CM26,ADQUISICIÒN DE CARGAS DE TARJETAS DE ALIMENTACIÒN MES DE ENERO 2026 O.DE COMPRA  3326-71-CM26,12,27693,2026-03-09
1057496-173-CM26,Adquisición vales de alimentación funcionarios Enero,12,27693,2026-03-09
1465-108-CM26,CM ALIMENTACIÓN FUNCIONARIA MES DE MARZO,12,27693,2026-03-09
3787-6-CM26,CARGA BENEFICIO ALIMENTACIÓN FEBRERO,12,27693,2026-03-09
707422-22-SE26,CARGA 3 EDENRED FEBRERO  2026,12,27693,2026-03-09
1057508-1342-SE26,RECARGA MASIVA MES DE MARZO 2026,12,27693,2026-03-09
1663-172-CM26,Orden de Compra: 1663-172-CM26,4,27693,2026-03-09
1057420-116-CM26,CM- RECARGA DE TARJETAS DE ALIMENTACION MES DE ENERO 2026 ITEM 22.01.001.002 HFCH50052 (ism),12,27693,2026-03-09
1057500-771-SE24,SERVICIO DE BENEFICIO INSTITUCIONAL DE ALIMENTACIÓN DESDE 1057500-80-LR24,12,27693,2026-03-09
1057532-288-SE26,CC-RUA/Beneficio Alimentación Febrero 2026,12,27693,2026-03-09
1080089-157-SE26,Adm. Sala FEB 2026 - 1080089-62-LQ24,6,27693,2026-03-09
3439-7-CM26,RECARGAS TARJETAS ALIMENTACION DEPTO. L.4. (FEBRERO),12,27693,2026-03-09
3446-36-CM26,"22 01 001 ""PARA PERSONAS"" CC1100070012. ",4,27693,2026-03-09
3474-114-CM26,RECARGA DE TARJETA DE ALIMENTACION ASPOF DAC ESCUADRÓN EXTRAORDINARIO ,12,27693,2026-03-09
752-52-CM26,Giftcard de Vestuario y Calzado para funcionarios Administrativos,6,27693,2026-03-09
885-174-SE26,Tarjetas de alimentación 2026,6,27693,2026-03-09
539119-745-CM26,RECARGAS DE ALIMENTACIÓN PARA LA DIRECCIÓN DE BIENESTAR DE CARABINEROS CORRESPONDIENTE AL MES DE FEBRERO DE 2026,4,27693,2026-03-09
1079967-77-CM26,Orden de Compra: 1079967-77-CM26 / Recarga alimentación Fiscal zona tarapacá.,6,27693,2026-03-09
